,Unnamed: 0,C_LZ,C_bzip,C_gzip,LZ,LZ_rev,bzip,bzip_rev,conservativity,gzip,gzip_rev,max_model_size,monotonicity,num_chars,order_num,order_type,quantifier,quantity,uniformity
721,721,43.45139832532525,46.5,30.0,4,3,47,46,True,30,30,6,up,4,0,lex,at_least_6,True,0.9998168498168498
722,722,248.2937047161443,82.0,62.5,25,15,85,79,True,70,55,6,non,4,0,lex,at_least_6_or_at_most_2,True,0.8510989010989011
723,723,242.0863620982407,67.5,56.0,22,17,63,72,True,61,51,6,non,4,0,lex,even,True,0.5115384615384615
724,724,204.842306390819,74.0,56.5,20,13,76,72,True,64,49,6,down,4,0,lex,at_most_3,True,0.9686813186813188
725,725,242.0863620982407,77.0,60.5,24,15,82,72,True,69,52,6,up,4,0,lex,at_least_3,True,0.8509157509157509
726,726,304.1597882772768,92.5,74.5,27,22,93,92,True,79,70,6,up,4,0,lex,first_3,False,0.9247252747252748
727,727,304.1597882772768,83.5,69.0,27,22,87,80,True,74,64,6,up,4,0,lex,last_3,False,0.9247252747252748
728,728,229.67167686243343,72.0,58.5,18,19,75,69,True,59,58,6,down,4,0,lex,not_all,True,0.8
729,729,217.25699162662625,73.5,55.5,14,21,77,70,False,53,58,6,up,4,0,lex,not_only,True,0.8
730,730,552.453492993421,118.0,107.0,47,42,125,111,True,112,102,6,up,4,0,lex,most,True,0.6166666666666667
731,731,552.453492993421,118.0,107.0,47,42,125,111,False,112,102,6,up,4,0,lex,M,True,0.6166666666666667
732,732,204.842306390819,71.5,55.5,20,13,73,70,True,64,47,6,up,4,1,lex,at_least_4,True,0.9686813186813188
733,733,43.45139832532525,46.5,30.0,4,3,47,46,True,30,30,6,up,4,1,lex,at_least_6,True,0.9998168498168498
734,734,248.2937047161443,82.0,62.5,25,15,85,79,True,70,55,6,non,4,1,lex,at_least_6_or_at_most_2,True,0.8510989010989011
735,735,242.0863620982407,67.5,56.0,22,17,63,72,True,61,51,6,non,4,1,lex,even,True,0.5115384615384615
736,736,204.842306390819,74.0,56.5,20,13,76,72,True,64,49,6,down,4,1,lex,at_most_3,True,0.9686813186813188
737,737,242.0863620982407,77.0,60.5,24,15,82,72,True,69,52,6,up,4,1,lex,at_least_3,True,0.8509157509157509
738,738,304.1597882772768,92.5,74.5,27,22,93,92,True,79,70,6,up,4,1,lex,first_3,False,0.9247252747252748
739,739,304.1597882772768,83.5,69.0,27,22,87,80,True,74,64,6,up,4,1,lex,last_3,False,0.9247252747252748
740,740,229.67167686243343,72.0,58.5,18,19,75,69,True,59,58,6,down,4,1,lex,not_all,True,0.8
741,741,148.97622282968658,66.0,43.0,12,12,66,66,False,42,44,6,up,4,1,lex,not_only,True,0.8
742,742,552.453492993421,118.0,107.0,47,42,125,111,True,112,102,6,up,4,1,lex,most,True,0.6166666666666667
743,743,552.453492993421,118.0,107.0,47,42,125,111,False,112,102,6,up,4,1,lex,M,True,0.6166666666666667
744,744,204.842306390819,71.5,55.5,20,13,73,70,True,64,47,6,up,4,2,lex,at_least_4,True,0.9686813186813188
745,745,43.45139832532525,46.5,30.0,4,3,47,46,True,30,30,6,up,4,2,lex,at_least_6,True,0.9998168498168498
746,746,248.2937047161443,82.0,62.5,25,15,85,79,True,70,55,6,non,4,2,lex,at_least_6_or_at_most_2,True,0.8510989010989011
747,747,242.0863620982407,67.5,56.0,22,17,63,72,True,61,51,6,non,4,2,lex,even,True,0.5115384615384615
748,748,204.842306390819,74.0,56.5,20,13,76,72,True,64,49,6,down,4,2,lex,at_most_3,True,0.9686813186813188
749,749,242.0863620982407,77.0,60.5,24,15,82,72,True,69,52,6,up,4,2,lex,at_least_3,True,0.8509157509157509
750,750,316.57447351308394,94.0,75.0,27,24,94,94,True,77,73,6,up,4,2,lex,first_3,False,0.9247252747252748
751,751,297.95244565937315,84.5,69.5,27,21,87,82,True,75,64,6,up,4,2,lex,last_3,False,0.9247252747252748
752,752,217.25699162662625,73.5,55.5,14,21,77,70,True,53,58,6,down,4,2,lex,not_all,True,0.8
753,753,229.67167686243343,72.0,58.5,18,19,75,69,False,59,58,6,up,4,2,lex,not_only,True,0.8
754,754,527.6241225218066,111.5,102.0,45,40,115,108,True,106,98,6,up,4,2,lex,most,True,0.6166666666666667
755,755,527.6241225218066,111.5,102.0,45,40,115,108,False,106,98,6,up,4,2,lex,M,True,0.6166666666666667
756,756,204.842306390819,71.5,55.5,20,13,73,70,True,64,47,6,up,4,3,lex,at_least_4,True,0.9686813186813188
757,757,43.45139832532525,46.5,30.0,4,3,47,46,True,30,30,6,up,4,3,lex,at_least_6,True,0.9998168498168498
758,758,248.2937047161443,82.0,62.5,25,15,85,79,True,70,55,6,non,4,3,lex,at_least_6_or_at_most_2,True,0.8510989010989011
759,759,242.0863620982407,67.5,56.0,22,17,63,72,True,61,51,6,non,4,3,lex,even,True,0.5115384615384615
760,760,204.842306390819,74.0,56.5,20,13,76,72,True,64,49,6,down,4,3,lex,at_most_3,True,0.9686813186813188
761,761,242.0863620982407,77.0,60.5,24,15,82,72,True,69,52,6,up,4,3,lex,at_least_3,True,0.8509157509157509
762,762,291.7451030414695,90.0,68.5,26,21,91,89,True,74,63,6,up,4,3,lex,first_3,False,0.9247252747252748
763,763,291.7451030414695,76.0,64.5,26,21,76,76,True,67,62,6,up,4,3,lex,last_3,False,0.9247252747252748
764,764,148.97622282968658,66.0,43.0,12,12,66,66,True,42,44,6,down,4,3,lex,not_all,True,0.8
765,765,229.67167686243343,72.0,58.5,18,19,75,69,False,59,58,6,up,4,3,lex,not_only,True,0.8
766,766,428.3066406353489,98.0,89.5,38,31,102,94,True,97,82,6,up,4,3,lex,most,True,0.6166666666666667
767,767,428.3066406353489,98.0,89.5,38,31,102,94,False,97,82,6,up,4,3,lex,M,True,0.6166666666666667
768,768,204.842306390819,71.5,55.5,20,13,73,70,True,64,47,6,up,4,4,lex,at_least_4,True,0.9686813186813188
769,769,43.45139832532525,46.5,30.0,4,3,47,46,True,30,30,6,up,4,4,lex,at_least_6,True,0.9998168498168498
770,770,248.2937047161443,82.0,62.5,25,15,85,79,True,70,55,6,non,4,4,lex,at_least_6_or_at_most_2,True,0.8510989010989011
771,771,242.0863620982407,67.5,56.0,22,17,63,72,True,61,51,6,non,4,4,lex,even,True,0.5115384615384615
772,772,204.842306390819,74.0,56.5,20,13,76,72,True,64,49,6,down,4,4,lex,at_most_3,True,0.9686813186813188
773,773,242.0863620982407,77.0,60.5,24,15,82,72,True,69,52,6,up,4,4,lex,at_least_3,True,0.8509157509157509
774,774,316.57447351308394,94.0,75.0,27,24,94,94,True,77,73,6,up,4,4,lex,first_3,False,0.9247252747252748
775,775,297.95244565937315,84.5,69.5,27,21,87,82,True,75,64,6,up,4,4,lex,last_3,False,0.9247252747252748
776,776,217.25699162662625,73.5,55.5,14,21,77,70,True,53,58,6,down,4,4,lex,not_all,True,0.8
777,777,148.97622282968658,66.0,43.0,12,12,66,66,False,42,44,6,up,4,4,lex,not_only,True,0.8
778,778,527.6241225218066,111.5,102.0,45,40,115,108,True,106,98,6,up,4,4,lex,most,True,0.6166666666666667
779,779,527.6241225218066,111.5,102.0,45,40,115,108,False,106,98,6,up,4,4,lex,M,True,0.6166666666666667
780,780,204.842306390819,71.5,55.5,20,13,73,70,True,64,47,6,up,4,5,lex,at_least_4,True,0.9686813186813188
781,781,43.45139832532525,46.5,30.0,4,3,47,46,True,30,30,6,up,4,5,lex,at_least_6,True,0.9998168498168498
782,782,248.2937047161443,82.0,62.5,25,15,85,79,True,70,55,6,non,4,5,lex,at_least_6_or_at_most_2,True,0.8510989010989011
783,783,242.0863620982407,67.5,56.0,22,17,63,72,True,61,51,6,non,4,5,lex,even,True,0.5115384615384615
784,784,204.842306390819,74.0,56.5,20,13,76,72,True,64,49,6,down,4,5,lex,at_most_3,True,0.9686813186813188
785,785,242.0863620982407,77.0,60.5,24,15,82,72,True,69,52,6,up,4,5,lex,at_least_3,True,0.8509157509157509
786,786,291.7451030414695,90.0,68.5,26,21,91,89,True,74,63,6,up,4,5,lex,first_3,False,0.9247252747252748
787,787,291.7451030414695,76.0,64.5,26,21,76,76,True,67,62,6,up,4,5,lex,last_3,False,0.9247252747252748
788,788,148.97622282968658,66.0,43.0,12,12,66,66,True,42,44,6,down,4,5,lex,not_all,True,0.8
789,789,217.25699162662625,73.5,55.5,14,21,77,70,False,53,58,6,up,4,5,lex,not_only,True,0.8
790,790,428.3066406353489,98.0,89.5,38,31,102,94,True,97,82,6,up,4,5,lex,most,True,0.6166666666666667
791,791,428.3066406353489,98.0,89.5,38,31,102,94,False,97,82,6,up,4,5,lex,M,True,0.6166666666666667
792,792,291.7451030414695,83.0,71.5,23,24,85,81,True,72,71,6,up,4,6,lex,at_least_4,True,0.9686813186813188
793,793,37.244055707421644,48.0,31.0,3,3,48,48,True,31,31,6,up,4,6,lex,at_least_6,True,0.9998168498168498
794,794,360.0258718384092,92.5,85.0,29,29,96,89,True,87,83,6,non,4,6,lex,at_least_6_or_at_most_2,True,0.8510989010989011
795,795,304.1597882772768,68.5,64.5,26,23,69,68,True,66,63,6,non,4,6,lex,even,True,0.5115384615384615
796,796,291.7451030414695,85.0,73.0,23,24,88,82,True,74,72,6,down,4,6,lex,at_most_3,True,0.9686813186813188
797,797,341.40384398469837,87.5,80.5,27,28,90,85,True,82,79,6,up,4,6,lex,at_least_3,True,0.8509157509157509
798,798,297.95244565937315,92.5,72.5,25,23,97,88,True,76,69,6,up,4,6,lex,first_3,False,0.9247252747252748
799,799,291.7451030414695,79.5,67.0,22,25,80,79,True,67,67,6,up,4,6,lex,last_3,False,0.9247252747252748
800,800,192.42762115501182,66.5,48.0,18,13,67,66,True,50,46,6,down,4,6,lex,not_all,True,0.8
801,801,217.25699162662625,73.5,55.5,14,21,77,70,False,53,58,6,up,4,6,lex,not_only,True,0.8
802,802,577.2828634650355,122.5,108.5,48,45,129,116,True,113,104,6,up,4,6,lex,most,True,0.6166666666666667
803,803,577.2828634650355,122.5,108.5,48,45,129,116,False,113,104,6,up,4,6,lex,M,True,0.6166666666666667
804,804,291.7451030414695,83.0,71.5,23,24,85,81,True,72,71,6,up,4,7,lex,at_least_4,True,0.9686813186813188
805,805,37.244055707421644,48.0,31.0,3,3,48,48,True,31,31,6,up,4,7,lex,at_least_6,True,0.9998168498168498
806,806,360.0258718384092,92.5,85.0,29,29,96,89,True,87,83,6,non,4,7,lex,at_least_6_or_at_most_2,True,0.8510989010989011
807,807,304.1597882772768,68.5,64.5,26,23,69,68,True,66,63,6,non,4,7,lex,even,True,0.5115384615384615
808,808,291.7451030414695,85.0,73.0,23,24,88,82,True,74,72,6,down,4,7,lex,at_most_3,True,0.9686813186813188
809,809,341.40384398469837,87.5,80.5,27,28,90,85,True,82,79,6,up,4,7,lex,at_least_3,True,0.8509157509157509
810,810,297.95244565937315,92.5,72.5,25,23,97,88,True,76,69,6,up,4,7,lex,first_3,False,0.9247252747252748
811,811,291.7451030414695,79.5,67.0,22,25,80,79,True,67,67,6,up,4,7,lex,last_3,False,0.9247252747252748
812,812,192.42762115501182,66.5,48.0,18,13,67,66,True,50,46,6,down,4,7,lex,not_all,True,0.8
813,813,148.97622282968658,66.0,43.0,12,12,66,66,False,42,44,6,up,4,7,lex,not_only,True,0.8
814,814,577.2828634650355,122.5,108.5,48,45,129,116,True,113,104,6,up,4,7,lex,most,True,0.6166666666666667
815,815,577.2828634650355,122.5,108.5,48,45,129,116,False,113,104,6,up,4,7,lex,M,True,0.6166666666666667
816,816,291.7451030414695,81.5,68.0,22,25,82,81,True,67,69,6,up,4,8,lex,at_least_4,True,0.9686813186813188
817,817,43.45139832532525,46.5,30.0,3,4,46,47,True,30,30,6,up,4,8,lex,at_least_6,True,0.9998168498168498
818,818,347.611186602602,91.5,82.0,26,30,95,88,True,81,83,6,non,4,8,lex,at_least_6_or_at_most_2,True,0.8510989010989011
819,819,266.9157325698551,72.0,60.0,18,25,73,71,True,57,63,6,non,4,8,lex,even,True,0.5115384615384615
820,820,291.7451030414695,81.0,70.5,22,25,81,81,True,70,71,6,down,4,8,lex,at_most_3,True,0.9686813186813188
821,821,328.98915874889116,87.5,75.5,25,28,91,84,True,75,76,6,up,4,8,lex,at_least_3,True,0.8509157509157509
822,822,328.98915874889116,92.5,73.5,25,28,95,90,True,73,74,6,up,4,8,lex,first_3,False,0.9247252747252748
823,823,291.7451030414695,84.0,65.0,22,25,85,83,True,62,68,6,up,4,8,lex,last_3,False,0.9247252747252748
824,824,192.42762115501182,66.5,48.0,18,13,67,66,True,50,46,6,down,4,8,lex,not_all,True,0.8
825,825,229.67167686243343,72.0,58.5,18,19,75,69,False,59,58,6,up,4,8,lex,not_only,True,0.8
826,826,533.8314651397102,118.5,100.0,44,42,125,112,True,101,99,6,up,4,8,lex,most,True,0.6166666666666667
827,827,533.8314651397102,118.5,100.0,44,42,125,112,False,101,99,6,up,4,8,lex,M,True,0.6166666666666667
828,828,291.7451030414695,81.5,68.0,22,25,82,81,True,67,69,6,up,4,9,lex,at_least_4,True,0.9686813186813188
829,829,43.45139832532525,46.5,30.0,3,4,46,47,True,30,30,6,up,4,9,lex,at_least_6,True,0.9998168498168498
830,830,347.611186602602,91.5,82.0,26,30,95,88,True,81,83,6,non,4,9,lex,at_least_6_or_at_most_2,True,0.8510989010989011
831,831,266.9157325698551,72.0,60.0,18,25,73,71,True,57,63,6,non,4,9,lex,even,True,0.5115384615384615
832,832,291.7451030414695,81.0,70.5,22,25,81,81,True,70,71,6,down,4,9,lex,at_most_3,True,0.9686813186813188
833,833,328.98915874889116,87.5,75.5,25,28,91,84,True,75,76,6,up,4,9,lex,at_least_3,True,0.8509157509157509
834,834,328.98915874889116,92.5,73.5,25,28,95,90,True,73,74,6,up,4,9,lex,first_3,False,0.9247252747252748
835,835,291.7451030414695,84.0,65.0,22,25,85,83,True,62,68,6,up,4,9,lex,last_3,False,0.9247252747252748
836,836,192.42762115501182,66.5,48.0,18,13,67,66,True,50,46,6,down,4,9,lex,not_all,True,0.8
837,837,148.97622282968658,66.0,43.0,12,12,66,66,False,42,44,6,up,4,9,lex,not_only,True,0.8
838,838,533.8314651397102,118.5,100.0,44,42,125,112,True,101,99,6,up,4,9,lex,most,True,0.6166666666666667
839,839,533.8314651397102,118.5,100.0,44,42,125,112,False,101,99,6,up,4,9,lex,M,True,0.6166666666666667
840,840,291.7451030414695,83.0,71.5,23,24,85,81,True,72,71,6,up,4,10,lex,at_least_4,True,0.9686813186813188
841,841,37.244055707421644,48.0,31.0,3,3,48,48,True,31,31,6,up,4,10,lex,at_least_6,True,0.9998168498168498
842,842,360.0258718384092,92.5,85.0,29,29,96,89,True,87,83,6,non,4,10,lex,at_least_6_or_at_most_2,True,0.8510989010989011
843,843,304.1597882772768,68.5,64.5,26,23,69,68,True,66,63,6,non,4,10,lex,even,True,0.5115384615384615
844,844,291.7451030414695,85.0,73.0,23,24,88,82,True,74,72,6,down,4,10,lex,at_most_3,True,0.9686813186813188
845,845,341.40384398469837,87.5,80.5,27,28,90,85,True,82,79,6,up,4,10,lex,at_least_3,True,0.8509157509157509
846,846,328.98915874889116,89.5,76.5,26,27,90,89,True,77,76,6,up,4,10,lex,first_3,False,0.9247252747252748
847,847,341.40384398469837,84.0,77.0,27,28,85,83,True,78,76,6,up,4,10,lex,last_3,False,0.9247252747252748
848,848,217.25699162662625,73.5,55.5,14,21,77,70,True,53,58,6,down,4,10,lex,not_all,True,0.8
849,849,192.42762115501182,66.5,48.0,18,13,67,66,False,50,46,6,up,4,10,lex,not_only,True,0.8
850,850,477.9653815785777,98.5,89.0,39,38,101,96,True,93,85,6,up,4,10,lex,most,True,0.6166666666666667
851,851,477.9653815785777,98.5,89.0,39,38,101,96,False,93,85,6,up,4,10,lex,M,True,0.6166666666666667
852,852,291.7451030414695,81.5,68.0,22,25,82,81,True,67,69,6,up,4,11,lex,at_least_4,True,0.9686813186813188
853,853,43.45139832532525,46.5,30.0,3,4,46,47,True,30,30,6,up,4,11,lex,at_least_6,True,0.9998168498168498
854,854,347.611186602602,91.5,82.0,26,30,95,88,True,81,83,6,non,4,11,lex,at_least_6_or_at_most_2,True,0.8510989010989011
855,855,266.9157325698551,72.0,60.0,18,25,73,71,True,57,63,6,non,4,11,lex,even,True,0.5115384615384615
856,856,291.7451030414695,81.0,70.5,22,25,81,81,True,70,71,6,down,4,11,lex,at_most_3,True,0.9686813186813188
857,857,328.98915874889116,87.5,75.5,25,28,91,84,True,75,76,6,up,4,11,lex,at_least_3,True,0.8509157509157509
858,858,328.98915874889116,89.5,75.5,26,27,95,84,True,76,75,6,up,4,11,lex,first_3,False,0.9247252747252748
859,859,328.98915874889116,82.5,73.0,25,28,83,82,True,71,75,6,up,4,11,lex,last_3,False,0.9247252747252748
860,860,229.67167686243343,72.0,58.5,18,19,75,69,True,59,58,6,down,4,11,lex,not_all,True,0.8
861,861,192.42762115501182,66.5,48.0,18,13,67,66,False,50,46,6,up,4,11,lex,not_only,True,0.8
862,862,477.9653815785777,98.5,88.0,39,38,101,96,True,91,85,6,up,4,11,lex,most,True,0.6166666666666667
863,863,477.9653815785777,98.5,88.0,39,38,101,96,False,91,85,6,up,4,11,lex,M,True,0.6166666666666667
864,864,338.7513118746452,93.0,86.0,29,18,95,91,True,98,74,7,up,4,0,lex,at_least_4,True,0.9392510529207104
865,865,172.97939329769116,68.0,59.5,14,10,69,67,True,63,56,7,up,4,0,lex,at_least_6,True,0.9989470792895074
866,866,425.24100852349085,117.0,96.5,37,22,127,107,True,108,85,7,non,4,0,lex,at_least_6_or_at_most_2,True,0.7810840505401941
867,867,331.5438371539081,77.5,77.5,26,20,70,85,True,83,72,7,non,4,0,lex,even,True,0.5058139534883721
868,868,338.7513118746452,94.5,86.5,29,18,99,90,True,97,76,7,down,4,0,lex,at_most_3,True,0.9392510529207104
869,869,360.3737360368566,99.0,87.5,31,19,106,92,True,97,78,7,up,4,0,lex,at_least_3,True,0.7800311298297016
870,870,475.69333156865065,124.5,107.0,37,29,127,122,True,116,98,7,up,4,0,lex,first_3,False,0.9086705731550998
871,871,475.69333156865065,112.5,101.5,36,30,118,107,True,108,95,7,up,4,0,lex,last_3,False,0.9086705731550998
872,872,309.9214129916967,83.5,79.0,21,22,87,80,True,80,78,7,down,4,0,lex,not_all,True,0.8498901300128182
873,873,288.29898882948527,86.0,76.0,16,24,91,81,False,73,79,7,up,4,0,lex,not_only,True,0.8498901300128182
874,874,879.3119159299299,173.5,157.0,65,57,180,167,True,167,147,7,up,4,0,lex,most,True,0.6077183665995238
875,875,879.3119159299299,173.5,157.0,65,57,180,167,False,167,147,7,up,4,0,lex,M,True,0.6077183665995238
876,876,338.7513118746452,93.0,86.0,29,18,95,91,True,98,74,7,up,4,1,lex,at_least_4,True,0.9392510529207104
877,877,172.97939329769116,68.0,59.5,14,10,69,67,True,63,56,7,up,4,1,lex,at_least_6,True,0.9989470792895074
878,878,425.24100852349085,117.0,96.5,37,22,127,107,True,108,85,7,non,4,1,lex,at_least_6_or_at_most_2,True,0.7810840505401941
879,879,331.5438371539081,77.5,77.5,26,20,70,85,True,83,72,7,non,4,1,lex,even,True,0.5058139534883721
880,880,338.7513118746452,94.5,86.5,29,18,99,90,True,97,76,7,down,4,1,lex,at_most_3,True,0.9392510529207104
881,881,360.3737360368566,99.0,87.5,31,19,106,92,True,97,78,7,up,4,1,lex,at_least_3,True,0.7800311298297016
882,882,475.69333156865065,124.5,107.0,37,29,127,122,True,116,98,7,up,4,1,lex,first_3,False,0.9086705731550998
883,883,475.69333156865065,112.5,101.5,36,30,118,107,True,108,95,7,up,4,1,lex,last_3,False,0.9086705731550998
884,884,309.9214129916967,83.5,79.0,21,22,87,80,True,80,78,7,down,4,1,lex,not_all,True,0.8498901300128182
885,885,201.8092921806397,73.5,61.5,14,14,74,73,False,62,61,7,up,4,1,lex,not_only,True,0.8498901300128182
886,886,879.3119159299299,173.5,157.0,65,57,180,167,True,167,147,7,up,4,1,lex,most,True,0.6077183665995238
887,887,879.3119159299299,173.5,157.0,65,57,180,167,False,167,147,7,up,4,1,lex,M,True,0.6077183665995238
888,888,338.7513118746452,93.0,86.0,29,18,95,91,True,98,74,7,up,4,2,lex,at_least_4,True,0.9392510529207104
889,889,172.97939329769116,68.0,59.5,14,10,69,67,True,63,56,7,up,4,2,lex,at_least_6,True,0.9989470792895074
890,890,425.24100852349085,117.0,96.5,37,22,127,107,True,108,85,7,non,4,2,lex,at_least_6_or_at_most_2,True,0.7810840505401941
891,891,331.5438371539081,77.5,77.5,26,20,70,85,True,83,72,7,non,4,2,lex,even,True,0.5058139534883721
892,892,338.7513118746452,94.5,86.5,29,18,99,90,True,97,76,7,down,4,2,lex,at_most_3,True,0.9392510529207104
893,893,360.3737360368566,99.0,87.5,31,19,106,92,True,97,78,7,up,4,2,lex,at_least_3,True,0.7800311298297016
894,894,497.31575573086207,129.5,106.5,37,32,135,124,True,113,100,7,up,4,2,lex,first_3,False,0.9086705731550998
895,895,461.27838212717637,115.5,102.5,36,28,121,110,True,109,96,7,up,4,2,lex,last_3,False,0.9086705731550998
896,896,288.29898882948527,86.0,76.0,16,24,91,81,True,73,79,7,down,4,2,lex,not_all,True,0.8498901300128182
897,897,309.9214129916967,83.5,79.0,21,22,87,80,False,80,78,7,up,4,2,lex,not_only,True,0.8498901300128182
898,898,807.2371687225587,163.5,144.0,59,53,172,155,True,149,139,7,up,4,2,lex,most,True,0.6077183665995238
899,899,807.2371687225587,163.5,144.0,59,53,172,155,False,149,139,7,up,4,2,lex,M,True,0.6077183665995238
900,900,338.7513118746452,93.0,86.0,29,18,95,91,True,98,74,7,up,4,3,lex,at_least_4,True,0.9392510529207104
901,901,172.97939329769116,68.0,59.5,14,10,69,67,True,63,56,7,up,4,3,lex,at_least_6,True,0.9989470792895074
902,902,425.24100852349085,117.0,96.5,37,22,127,107,True,108,85,7,non,4,3,lex,at_least_6_or_at_most_2,True,0.7810840505401941
903,903,331.5438371539081,77.5,77.5,26,20,70,85,True,83,72,7,non,4,3,lex,even,True,0.5058139534883721
904,904,338.7513118746452,94.5,86.5,29,18,99,90,True,97,76,7,down,4,3,lex,at_most_3,True,0.9392510529207104
905,905,360.3737360368566,99.0,87.5,31,19,106,92,True,97,78,7,up,4,3,lex,at_least_3,True,0.7800311298297016
906,906,454.0709074064393,117.5,99.5,35,28,122,113,True,108,91,7,up,4,3,lex,first_3,False,0.9086705731550998
907,907,446.8634326857022,95.0,94.5,34,28,92,98,True,98,91,7,up,4,3,lex,last_3,False,0.9086705731550998
908,908,201.8092921806397,73.5,61.5,14,14,74,73,True,62,61,7,down,4,3,lex,not_all,True,0.8498901300128182
909,909,309.9214129916967,83.5,79.0,21,22,87,80,False,80,78,7,up,4,3,lex,not_only,True,0.8498901300128182
910,910,670.2951490285533,134.0,126.5,51,42,140,128,True,139,114,7,up,4,3,lex,most,True,0.6077183665995238
911,911,670.2951490285533,134.0,126.5,51,42,140,128,False,139,114,7,up,4,3,lex,M,True,0.6077183665995238
912,912,338.7513118746452,93.0,86.0,29,18,95,91,True,98,74,7,up,4,4,lex,at_least_4,True,0.9392510529207104
913,913,172.97939329769116,68.0,59.5,14,10,69,67,True,63,56,7,up,4,4,lex,at_least_6,True,0.9989470792895074
914,914,425.24100852349085,117.0,96.5,37,22,127,107,True,108,85,7,non,4,4,lex,at_least_6_or_at_most_2,True,0.7810840505401941
915,915,331.5438371539081,77.5,77.5,26,20,70,85,True,83,72,7,non,4,4,lex,even,True,0.5058139534883721
916,916,338.7513118746452,94.5,86.5,29,18,99,90,True,97,76,7,down,4,4,lex,at_most_3,True,0.9392510529207104
917,917,360.3737360368566,99.0,87.5,31,19,106,92,True,97,78,7,up,4,4,lex,at_least_3,True,0.7800311298297016
918,918,497.31575573086207,129.5,106.5,37,32,135,124,True,113,100,7,up,4,4,lex,first_3,False,0.9086705731550998
919,919,461.27838212717637,115.5,102.5,36,28,121,110,True,109,96,7,up,4,4,lex,last_3,False,0.9086705731550998
920,920,288.29898882948527,86.0,76.0,16,24,91,81,True,73,79,7,down,4,4,lex,not_all,True,0.8498901300128182
921,921,201.8092921806397,73.5,61.5,14,14,74,73,False,62,61,7,up,4,4,lex,not_only,True,0.8498901300128182
922,922,807.2371687225587,163.5,144.0,59,53,172,155,True,149,139,7,up,4,4,lex,most,True,0.6077183665995238
923,923,807.2371687225587,163.5,144.0,59,53,172,155,False,149,139,7,up,4,4,lex,M,True,0.6077183665995238
924,924,338.7513118746452,93.0,86.0,29,18,95,91,True,98,74,7,up,4,5,lex,at_least_4,True,0.9392510529207104
925,925,172.97939329769116,68.0,59.5,14,10,69,67,True,63,56,7,up,4,5,lex,at_least_6,True,0.9989470792895074
926,926,425.24100852349085,117.0,96.5,37,22,127,107,True,108,85,7,non,4,5,lex,at_least_6_or_at_most_2,True,0.7810840505401941
927,927,331.5438371539081,77.5,77.5,26,20,70,85,True,83,72,7,non,4,5,lex,even,True,0.5058139534883721
928,928,338.7513118746452,94.5,86.5,29,18,99,90,True,97,76,7,down,4,5,lex,at_most_3,True,0.9392510529207104
929,929,360.3737360368566,99.0,87.5,31,19,106,92,True,97,78,7,up,4,5,lex,at_least_3,True,0.7800311298297016
930,930,454.0709074064393,117.5,99.5,35,28,122,113,True,108,91,7,up,4,5,lex,first_3,False,0.9086705731550998
931,931,446.8634326857022,95.0,94.5,34,28,92,98,True,98,91,7,up,4,5,lex,last_3,False,0.9086705731550998
932,932,201.8092921806397,73.5,61.5,14,14,74,73,True,62,61,7,down,4,5,lex,not_all,True,0.8498901300128182
933,933,288.29898882948527,86.0,76.0,16,24,91,81,False,73,79,7,up,4,5,lex,not_only,True,0.8498901300128182
934,934,670.2951490285533,134.0,126.5,51,42,140,128,True,139,114,7,up,4,5,lex,most,True,0.6077183665995238
935,935,670.2951490285533,134.0,126.5,51,42,140,128,False,139,114,7,up,4,5,lex,M,True,0.6077183665995238
936,936,511.73070517233634,115.0,110.5,35,36,117,113,True,115,106,7,up,4,6,lex,at_least_4,True,0.9392510529207104
937,937,209.01676690137683,82.0,65.0,14,15,83,81,True,65,65,7,up,4,6,lex,at_least_6,True,0.9989470792895074
938,938,641.4652501456047,135.5,128.5,45,44,137,134,True,134,123,7,non,4,6,lex,at_least_6_or_at_most_2,True,0.7810840505401941
939,939,418.03353380275365,81.5,87.0,31,27,82,81,True,91,83,7,non,4,6,lex,even,True,0.5058139534883721
940,940,511.73070517233634,117.0,113.0,35,36,121,113,True,118,108,7,down,4,6,lex,at_most_3,True,0.9392510529207104
941,941,526.1456546138106,120.5,114.0,36,37,122,119,True,120,108,7,up,4,6,lex,at_least_3,True,0.7800311298297016
942,942,454.0709074064393,130.0,104.5,33,30,142,118,True,110,99,7,up,4,6,lex,first_3,False,0.9086705731550998
943,943,446.8634326857022,100.5,98.5,29,33,102,99,True,98,99,7,up,4,6,lex,last_3,False,0.9086705731550998
944,944,259.4690899465368,74.5,68.0,21,15,76,73,True,69,67,7,down,4,6,lex,not_all,True,0.8498901300128182
945,945,288.29898882948527,86.0,76.0,16,24,91,81,False,73,79,7,up,4,6,lex,not_only,True,0.8498901300128182
946,946,908.1418148128786,180.5,153.0,65,61,185,176,True,160,146,7,up,4,6,lex,most,True,0.6077183665995238
947,947,908.1418148128786,180.5,153.0,65,61,185,176,False,160,146,7,up,4,6,lex,M,True,0.6077183665995238
948,948,511.73070517233634,115.0,110.5,35,36,117,113,True,115,106,7,up,4,7,lex,at_least_4,True,0.9392510529207104
949,949,209.01676690137683,82.0,65.0,14,15,83,81,True,65,65,7,up,4,7,lex,at_least_6,True,0.9989470792895074
